state,district,month,monthly_total_load,district_3M_forecast,demand_total_x,mom_growth_x,demand_total_y,mom_growth_y,spike_flag,prev_load,mom_growth,mom_growth_capped,load_category,demand_trend,recommended_action,action_priority,high_risk,risk_reason,alert_message
Andhra Pradesh,Ananthapuramu,2025-10-01,99,98.66666666666669,104.0,0.1304347826086955,99.0,0.2857142857142858,HIGH_SPIKE,77.0,28.57,28.57,Low,Increasing,No immediate action required,Low,True,28.57% increase in demand and low center capacity and continuously rising demand trend,District Ananthapuramu likely to face backlog in 2025-10-01 due to 28.57% increase in demand and low center capacity and continuously rising demand trend.
Jammu and Kashmir,Anantnag,2025-04-01,47,85.33333333333333,76.0,-0.7266187050359711,94.0,0.5161290322580645,HIGH_SPIKE,31.0,51.61,51.61,Low,Increasing,No immediate action required,Low,True,51.61% increase in demand and low center capacity and continuously rising demand trend,District Anantnag likely to face backlog in 2025-04-01 due to 51.61% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Angul,2025-02-01,143,,238.0,-0.0846153846153846,286.0,0.2434782608695651,HIGH_SPIKE,115.0,24.35,24.35,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,24.35% increase in demand and low center capacity and continuously rising demand trend,District Angul likely to face backlog in 2025-02-01 due to 24.35% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Angul,2025-06-01,144,106.66666666666669,238.0,-0.0846153846153846,288.0,0.6000000000000001,HIGH_SPIKE,90.0,60.0,60.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,60.0% increase in demand and low center capacity and continuously rising demand trend,District Angul likely to face backlog in 2025-06-01 due to 60.0% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Angul,2025-08-01,162,115.33333333333331,238.0,-0.0846153846153846,324.0,3.05,HIGH_SPIKE,40.0,305.0,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,305.0% increase in demand and low center capacity and continuously rising demand trend,District Angul likely to face backlog in 2025-08-01 due to 305.0% increase in demand and low center capacity and continuously rising demand trend.
Andhra Pradesh,Annamayya,2025-08-01,36,26.666666666666668,40.0,0.4285714285714286,36.0,1.25,HIGH_SPIKE,16.0,125.0,125.0,Low,Increasing,No immediate action required,Low,True,125.0% increase in demand and low center capacity and continuously rising demand trend,District Annamayya likely to face backlog in 2025-08-01 due to 125.0% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Anugul,2025-02-01,12,,32.0,4.333333333333333,32.0,-0.2727272727272727,NORMAL,3.0,300.0,200.0,Low,Increasing,No immediate action required,Low,True,300.0% increase in demand and low center capacity and continuously rising demand trend,District Anugul likely to face backlog in 2025-02-01 due to 300.0% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Anugul,2025-03-01,7,12.666666666666666,32.0,4.333333333333333,14.0,-0.5625,NORMAL,4.0,75.0,75.0,Low,Increasing,No immediate action required,Low,True,75.0% increase in demand and low center capacity and continuously rising demand trend,District Anugul likely to face backlog in 2025-03-01 due to 75.0% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Anugul,2025-05-01,7,8.666666666666666,32.0,4.333333333333333,14.0,1.3333333333333337,HIGH_SPIKE,3.0,133.33,133.33,Low,Increasing,No immediate action required,Low,True,133.33% increase in demand and low center capacity and continuously rising demand trend,District Anugul likely to face backlog in 2025-05-01 due to 133.33% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Anugul,2025-06-01,9,7.666666666666667,32.0,4.333333333333333,18.0,0.2857142857142858,HIGH_SPIKE,7.0,28.57,28.57,Low,Increasing,No immediate action required,Low,True,28.57% increase in demand and low center capacity and continuously rising demand trend,District Anugul likely to face backlog in 2025-06-01 due to 28.57% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Anugul,2025-08-01,7,6.666666666666667,32.0,4.333333333333333,20.0,1.5,HIGH_SPIKE,4.0,75.0,75.0,Low,Increasing,No immediate action required,Low,True,75.0% increase in demand and low center capacity and continuously rising demand trend,District Anugul likely to face backlog in 2025-08-01 due to 75.0% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Anugul,2025-09-01,9,6.666666666666667,32.0,4.333333333333333,20.0,0.0,NORMAL,3.0,200.0,200.0,Low,Increasing,No immediate action required,Low,True,200.0% increase in demand and low center capacity and continuously rising demand trend,District Anugul likely to face backlog in 2025-09-01 due to 200.0% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Anugul,2025-10-01,7,7.666666666666667,32.0,4.333333333333333,20.0,0.0,NORMAL,1.0,600.0,200.0,Low,Increasing,No immediate action required,Low,True,600.0% increase in demand and low center capacity and continuously rising demand trend,District Anugul likely to face backlog in 2025-10-01 due to 600.0% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Anugul,2025-12-01,11,7.0,32.0,4.333333333333333,32.0,4.333333333333333,HIGH_SPIKE,3.0,266.67,200.0,Low,Increasing,No immediate action required,Low,True,266.67% increase in demand and low center capacity and continuously rising demand trend,District Anugul likely to face backlog in 2025-12-01 due to 266.67% increase in demand and low center capacity and continuously rising demand trend.
Bihar,Araria,2025-05-01,510,370.3333333333333,392.0,-0.062200956937799,510.0,1.1982758620689653,HIGH_SPIKE,232.0,119.83,119.83,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,119.83% increase in demand and continuously rising demand trend,District Araria likely to face backlog in 2025-05-01 due to 119.83% increase in demand and continuously rising demand trend.
Bihar,Araria,2025-08-01,554,430.6666666666667,392.0,-0.062200956937799,554.0,1.6132075471698113,HIGH_SPIKE,212.0,161.32,161.32,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,161.32% increase in demand and continuously rising demand trend,District Araria likely to face backlog in 2025-08-01 due to 161.32% increase in demand and continuously rising demand trend.
Bihar,Araria,2025-10-01,545,491.3333333333333,392.0,-0.062200956937799,545.0,0.4533333333333333,HIGH_SPIKE,375.0,45.33,45.33,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,45.33% increase in demand and continuously rising demand trend,District Araria likely to face backlog in 2025-10-01 due to 45.33% increase in demand and continuously rising demand trend.
Madhya Pradesh,Ashok Nagar,2025-04-01,201,217.0,236.0,0.0216450216450216,201.0,0.2721518987341771,HIGH_SPIKE,158.0,27.22,27.22,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,27.22% increase in demand and low center capacity and continuously rising demand trend,District Ashok Nagar likely to face backlog in 2025-04-01 due to 27.22% increase in demand and low center capacity and continuously rising demand trend.
Madhya Pradesh,Ashok Nagar,2025-06-01,184,176.33333333333334,236.0,0.0216450216450216,184.0,0.2777777777777777,HIGH_SPIKE,144.0,27.78,27.78,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,27.78% increase in demand and low center capacity and continuously rising demand trend,District Ashok Nagar likely to face backlog in 2025-06-01 due to 27.78% increase in demand and low center capacity and continuously rising demand trend.
Madhya Pradesh,Ashok Nagar,2025-08-01,274,184.0,236.0,0.0216450216450216,274.0,1.9148936170212765,HIGH_SPIKE,94.0,191.49,191.49,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,191.49% increase in demand and continuously rising demand trend,District Ashok Nagar likely to face backlog in 2025-08-01 due to 191.49% increase in demand and continuously rising demand trend.
Madhya Pradesh,Ashok Nagar,2025-10-01,385,298.3333333333333,236.0,0.0216450216450216,385.0,0.6313559322033899,HIGH_SPIKE,236.0,63.14,63.14,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,63.14% increase in demand and continuously rising demand trend,District Ashok Nagar likely to face backlog in 2025-10-01 due to 63.14% increase in demand and continuously rising demand trend.
Maharashtra,Aurangabad,2025-01-01,6506,,1600.0,-0.0697674418604651,13708.0,,NORMAL,348.0,1769.54,200.0,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,1769.54% increase in demand and continuously rising demand trend,District Aurangabad likely to face backlog in 2025-01-01 due to 1769.54% increase in demand and continuously rising demand trend.
Maharashtra,Aurangabad,2025-03-01,405,2569.0,1600.0,-0.0697674418604651,1460.0,-0.5234986945169713,NORMAL,325.0,24.62,24.62,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,24.62% increase in demand and low center capacity and continuously rising demand trend,District Aurangabad likely to face backlog in 2025-03-01 due to 24.62% increase in demand and low center capacity and continuously rising demand trend.
Maharashtra,Aurangabad,2025-04-01,301,500.6666666666667,1600.0,-0.0697674418604651,948.0,-0.3506849315068493,NORMAL,173.0,73.99,73.99,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,73.99% increase in demand and low center capacity and continuously rising demand trend,District Aurangabad likely to face backlog in 2025-04-01 due to 73.99% increase in demand and low center capacity and continuously rising demand trend.
Bihar,Aurangabad,2025-05-01,463,320.3333333333333,1600.0,-0.0697674418604651,1726.0,0.8206751054852321,HIGH_SPIKE,301.0,53.82,53.82,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,53.82% increase in demand and low center capacity and continuously rising demand trend,District Aurangabad likely to face backlog in 2025-05-01 due to 53.82% increase in demand and low center capacity and continuously rising demand trend.
Bihar,Aurangabad,2025-08-01,520,378.3333333333333,1600.0,-0.0697674418604651,2120.0,1.2943722943722942,HIGH_SPIKE,234.0,122.22,122.22,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,122.22% increase in demand and low center capacity and continuously rising demand trend,District Aurangabad likely to face backlog in 2025-08-01 due to 122.22% increase in demand and low center capacity and continuously rising demand trend.
Maharashtra,Aurangabad,2025-09-01,660,478.0,1600.0,-0.0697674418604651,2082.0,-0.0179245283018868,NORMAL,381.0,73.23,73.23,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,73.23% increase in demand and low center capacity and continuously rising demand trend,District Aurangabad likely to face backlog in 2025-09-01 due to 73.23% increase in demand and low center capacity and continuously rising demand trend.
Maharashtra,Aurangabad,2025-10-01,670,623.3333333333334,1600.0,-0.0697674418604651,2126.0,0.0211335254562921,NORMAL,393.0,70.48,70.48,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,70.48% increase in demand and low center capacity and continuously rising demand trend,District Aurangabad likely to face backlog in 2025-10-01 due to 70.48% increase in demand and low center capacity and continuously rising demand trend.
Maharashtra,Aurangabad,2025-11-01,518,616.0,1600.0,-0.0697674418604651,1720.0,-0.1909689557855126,NORMAL,342.0,51.46,51.46,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,51.46% increase in demand and low center capacity and continuously rising demand trend,District Aurangabad likely to face backlog in 2025-11-01 due to 51.46% increase in demand and low center capacity and continuously rising demand trend.
Maharashtra,Aurangabad,2025-12-01,516,568.0,1600.0,-0.0697674418604651,1600.0,-0.0697674418604651,NORMAL,284.0,81.69,81.69,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,81.69% increase in demand and low center capacity and continuously rising demand trend,District Aurangabad likely to face backlog in 2025-12-01 due to 81.69% increase in demand and low center capacity and continuously rising demand trend.
Uttar Pradesh,Ayodhya,2025-06-01,43,38.0,46.0,0.0222222222222221,43.0,0.7916666666666667,HIGH_SPIKE,24.0,79.17,79.17,Low,Increasing,No immediate action required,Low,True,79.17% increase in demand and low center capacity and continuously rising demand trend,District Ayodhya likely to face backlog in 2025-06-01 due to 79.17% increase in demand and low center capacity and continuously rising demand trend.
