year_month,district,demand_enrolments,demand_updates,demand_total,bio_age_5_17,bio_age_17_plus,bio_total,monthly_capacity,request_capacity_ratio,delay_index,load_category
2025-04,Ambedkar Nagar,146,51,197,5206.0,4034.0,9240.0,126880.0,0.0015526481715006,LOW,exam
2025-05,Ambedkar Nagar,187,65,252,4252.0,3498.0,7750.0,126880.0,0.0019861286254728,LOW,normal
2025-06,Ambedkar Nagar,191,67,258,4613.0,3410.0,8023.0,126880.0,0.0020334174022698,LOW,normal
2025-07,Ambedkar Nagar,90,31,121,8596.0,5053.0,13649.0,126880.0,0.0009536569987389,LOW,normal
2025-08,Ambedkar Nagar,237,83,320,,,,126880.0,0.0025220680958385,LOW,normal
2025-09,Ambedkar Nagar,264,92,356,8549.0,3088.0,11637.0,126880.0,0.0028058007566204,LOW,normal
2025-10,Ambedkar Nagar,290,102,392,3762.0,2246.0,6008.0,126880.0,0.0030895334174022,LOW,festival
2025-11,Ambedkar Nagar,219,77,296,7686.0,3813.0,11499.0,126880.0,0.0023329129886506,LOW,festival
2025-12,Ambedkar Nagar,220,77,297,6138.0,4451.0,10589.0,126880.0,0.0023407944514501,LOW,normal
2025-01,Amethi,181,63,244,,,,126880.0,0.0019230769230769,LOW,scheme
2025-02,Amethi,305,107,412,,,,126880.0,0.0032471626733921,LOW,normal
2025-03,Amethi,235,82,317,6068.0,4560.0,10628.0,126880.0,0.0024984237074401,LOW,exam
2025-04,Amethi,155,54,209,6276.0,4187.0,10463.0,126880.0,0.0016472257250945,LOW,exam
2025-05,Amethi,132,46,178,8213.0,3504.0,11717.0,126880.0,0.0014029003783102,LOW,normal
2025-06,Amethi,178,62,240,5515.0,3436.0,8951.0,126880.0,0.0018915510718789,LOW,normal
2025-07,Amethi,88,31,119,8293.0,5470.0,13763.0,126880.0,0.0009378940731399,LOW,normal
2025-08,Amethi,225,79,304,,,,126880.0,0.0023959646910466,LOW,normal
2025-09,Amethi,270,94,364,6734.0,3121.0,9855.0,126880.0,0.0028688524590163,LOW,normal
2025-10,Amethi,291,102,393,3603.0,2225.0,5828.0,126880.0,0.0030974148802017,LOW,festival
2025-11,Amethi,178,62,240,6633.0,3897.0,10530.0,126880.0,0.0018915510718789,LOW,festival
2025-12,Amethi,264,92,356,6607.0,4929.0,11536.0,126880.0,0.0028058007566204,LOW,normal
2025-01,Amravati,1133,397,1530,,,,160160.0,0.009552947052947,LOW,scheme
2025-02,Amravati,267,93,360,,,,160160.0,0.0022477522477522,LOW,normal
2025-03,Amravati,104,36,140,9464.0,30849.0,40313.0,160160.0,0.0008741258741258,LOW,exam
2025-04,Amravati,92,32,124,7506.0,23036.0,30542.0,160160.0,0.0007742257742257,LOW,exam
2025-05,Amravati,83,29,112,8696.0,25649.0,34345.0,160160.0,0.0006993006993006,LOW,normal
2025-06,Amravati,62,22,84,10925.0,28240.0,39165.0,160160.0,0.0005244755244755,LOW,normal
2025-07,Amravati,54,19,73,13925.0,32626.0,46551.0,160160.0,0.0004557942057942,LOW,normal
2025-08,Amravati,198,69,267,,,,160160.0,0.0016670829170829,LOW,normal
2025-09,Amravati,214,75,289,24099.0,14461.0,38560.0,160160.0,0.0018044455544455,LOW,normal
2025-10,Amravati,213,75,288,6130.0,21179.0,27309.0,160160.0,0.0017982017982017,LOW,festival
2025-11,Amravati,182,64,246,10713.0,36624.0,47337.0,160160.0,0.001535964035964,LOW,festival
2025-12,Amravati,163,57,220,12111.0,22050.0,34161.0,160160.0,0.0013736263736263,LOW,normal
2025-01,Amreli,1071,375,1446,,,,45760.0,0.0315996503496503,LOW,scheme
2025-02,Amreli,116,41,157,,,,45760.0,0.003430944055944,LOW,normal
2025-03,Amreli,90,31,121,3463.0,3849.0,7312.0,45760.0,0.0026442307692307,LOW,exam
2025-04,Amreli,54,19,73,3506.0,3969.0,7475.0,45760.0,0.0015952797202797,LOW,exam
2025-05,Amreli,22,8,30,5434.0,4540.0,9974.0,45760.0,0.0006555944055944,LOW,normal
2025-06,Amreli,66,23,89,5653.0,5104.0,10757.0,45760.0,0.00194493006993,LOW,normal
2025-07,Amreli,35,12,47,5930.0,5833.0,11763.0,45760.0,0.0010270979020979,LOW,normal
2025-08,Amreli,97,34,131,,,,45760.0,0.0028627622377622,LOW,normal
2025-09,Amreli,111,39,150,2578.0,3380.0,5958.0,45760.0,0.003277972027972,LOW,normal
2025-10,Amreli,109,38,147,895.0,1086.0,1981.0,45760.0,0.0032124125874125,LOW,festival
2025-11,Amreli,100,35,135,2521.0,3191.0,5712.0,45760.0,0.0029501748251748,LOW,festival
2025-12,Amreli,105,37,142,3998.0,3584.0,7582.0,45760.0,0.0031031468531468,LOW,normal
2025-01,Amritsar,4168,1459,5627,,,,164320.0,0.0342441577409931,LOW,scheme
2025-02,Amritsar,335,117,452,,,,164320.0,0.0027507302823758,LOW,normal
2025-03,Amritsar,84,29,113,7560.0,16513.0,24073.0,164320.0,0.0006876825705939,LOW,exam
2025-04,Amritsar,68,24,92,7813.0,13981.0,21794.0,164320.0,0.0005598831548198,LOW,exam
2025-05,Amritsar,205,72,277,4809.0,12680.0,17489.0,164320.0,0.001685735150925,LOW,normal
2025-06,Amritsar,172,60,232,6805.0,12594.0,19399.0,164320.0,0.0014118792599805,LOW,normal
2025-07,Amritsar,45,16,61,8552.0,15395.0,23947.0,164320.0,0.0003712268743914,LOW,normal
2025-08,Amritsar,196,69,265,,,,164320.0,0.0016127069133398,LOW,normal
2025-09,Amritsar,238,83,321,4775.0,7955.0,12730.0,164320.0,0.001953505355404,LOW,normal
2025-10,Amritsar,209,73,282,3895.0,4943.0,8838.0,164320.0,0.0017161635832521,LOW,festival
2025-11,Amritsar,159,56,215,5023.0,6253.0,11276.0,164320.0,0.0013084225900681,LOW,festival
2025-12,Amritsar,144,50,194,7570.0,7892.0,15462.0,164320.0,0.001180623174294,LOW,normal
2025-01,Amroha,1251,438,1689,,,,149760.0,0.0112780448717948,LOW,scheme
2025-02,Amroha,289,101,390,,,,149760.0,0.0026041666666666,LOW,normal
2025-03,Amroha,196,69,265,6576.0,2622.0,9198.0,149760.0,0.0017694978632478,LOW,exam
2025-04,Amroha,126,44,170,10891.0,2508.0,13399.0,149760.0,0.0011351495726495,LOW,exam
2025-05,Amroha,158,55,213,9789.0,2787.0,12576.0,149760.0,0.0014222756410256,LOW,normal
2025-06,Amroha,158,55,213,5845.0,2793.0,8638.0,149760.0,0.0014222756410256,LOW,normal
2025-07,Amroha,106,37,143,6705.0,4035.0,10740.0,149760.0,0.0009548611111111,LOW,normal
2025-08,Amroha,224,78,302,,,,149760.0,0.0020165598290598,LOW,normal
2025-09,Amroha,181,63,244,6830.0,2021.0,8851.0,149760.0,0.0016292735042735,LOW,normal
2025-10,Amroha,317,111,428,3806.0,1992.0,5798.0,149760.0,0.0028579059829059,LOW,festival
2025-11,Amroha,175,61,236,6817.0,3874.0,10691.0,149760.0,0.0015758547008547,LOW,festival
2025-12,Amroha,160,56,216,7643.0,5138.0,12781.0,149760.0,0.0014423076923076,LOW,normal
2025-01,Anakapalli,13,5,18,,,,22880.0,0.0007867132867132,LOW,scheme
2025-02,Anakapalli,16,6,22,,,,22880.0,0.0009615384615384,LOW,normal
2025-03,Anakapalli,18,6,24,218.0,234.0,452.0,22880.0,0.001048951048951,LOW,exam
2025-04,Anakapalli,8,3,11,598.0,342.0,940.0,22880.0,0.0004807692307692,LOW,exam
2025-05,Anakapalli,6,2,8,565.0,480.0,1045.0,22880.0,0.0003496503496503,LOW,normal
2025-06,Anakapalli,14,5,19,579.0,449.0,1028.0,22880.0,0.0008304195804195,LOW,normal
2025-07,Anakapalli,5,2,7,214.0,281.0,495.0,22880.0,0.000305944055944,LOW,normal
2025-08,Anakapalli,12,4,16,,,,22880.0,0.0006993006993006,LOW,normal
2025-09,Anakapalli,16,6,22,111.0,292.0,403.0,22880.0,0.0009615384615384,LOW,normal
2025-10,Anakapalli,14,5,19,373.0,281.0,654.0,22880.0,0.0008304195804195,LOW,festival
2025-11,Anakapalli,13,5,18,429.0,303.0,732.0,22880.0,0.0007867132867132,LOW,festival
2025-12,Anakapalli,8,3,11,455.0,519.0,974.0,22880.0,0.0004807692307692,LOW,normal
2025-01,Anand,1838,643,2481,,,,64480.0,0.0384770471464019,LOW,scheme
2025-02,Anand,178,62,240,,,,64480.0,0.0037220843672456,LOW,normal
2025-03,Anand,130,46,176,5698.0,8373.0,14071.0,64480.0,0.0027295285359801,LOW,exam
2025-04,Anand,49,17,66,6004.0,7883.0,13887.0,64480.0,0.0010235732009925,LOW,exam
2025-05,Anand,46,16,62,7432.0,9057.0,16489.0,64480.0,0.0009615384615384,LOW,normal
2025-06,Anand,71,25,96,7010.0,8279.0,15289.0,64480.0,0.0014888337468982,LOW,normal
2025-07,Anand,32,11,43,9646.0,11303.0,20949.0,64480.0,0.0006668734491315,LOW,normal
2025-08,Anand,165,58,223,,,,64480.0,0.0034584367245657,LOW,normal
2025-09,Anand,189,66,255,4434.0,5540.0,9974.0,64480.0,0.0039547146401985,LOW,normal
2025-10,Anand,161,56,217,975.0,1529.0,2504.0,64480.0,0.0033653846153846,LOW,festival
2025-11,Anand,157,55,212,3416.0,4651.0,8067.0,64480.0,0.0032878411910669,LOW,festival
2025-12,Anand,171,60,231,6351.0,6114.0,12465.0,64480.0,0.0035825062034739,LOW,normal
2025-01,Anantapur,104,36,140,,,,114400.0,0.0012237762237762,LOW,scheme
2025-02,Anantapur,192,67,259,,,,114400.0,0.002263986013986,LOW,normal
2025-03,Anantapur,141,49,190,3363.0,6499.0,9862.0,114400.0,0.0016608391608391,LOW,exam
2025-04,Anantapur,62,22,84,5252.0,6078.0,11330.0,114400.0,0.0007342657342657,LOW,exam
2025-05,Anantapur,109,38,147,5334.0,6348.0,11682.0,114400.0,0.001284965034965,LOW,normal
2025-06,Anantapur,132,46,178,5129.0,6852.0,11981.0,114400.0,0.001555944055944,LOW,normal
2025-07,Anantapur,72,25,97,1990.0,5806.0,7796.0,114400.0,0.000847902097902,LOW,normal
2025-08,Anantapur,135,47,182,,,,114400.0,0.001590909090909,LOW,normal
2025-09,Anantapur,101,35,136,1548.0,4191.0,5739.0,114400.0,0.0011888111888111,LOW,normal
2025-10,Anantapur,96,34,130,5574.0,6560.0,12134.0,114400.0,0.0011363636363636,LOW,festival
2025-11,Anantapur,125,44,169,4338.0,6853.0,11191.0,114400.0,0.0014772727272727,LOW,festival
2025-12,Anantapur,115,40,155,3306.0,8544.0,11850.0,114400.0,0.0013548951048951,LOW,normal
2025-01,Ananthapur,36,13,49,,,,49920.0,0.0009815705128205,LOW,scheme
2025-02,Ananthapur,66,23,89,,,,49920.0,0.0017828525641025,LOW,normal
2025-03,Ananthapur,40,14,54,11722.0,2215.0,13937.0,49920.0,0.0010817307692307,LOW,exam
2025-04,Ananthapur,20,7,27,15832.0,2062.0,17894.0,49920.0,0.0005408653846153,LOW,exam
2025-05,Ananthapur,46,16,62,10603.0,2055.0,12658.0,49920.0,0.0012419871794871,LOW,normal
2025-06,Ananthapur,55,19,74,8820.0,2534.0,11354.0,49920.0,0.0014823717948717,LOW,normal
2025-07,Ananthapur,28,10,38,2655.0,2114.0,4769.0,49920.0,0.0007612179487179,LOW,normal
2025-08,Ananthapur,51,18,69,,,,49920.0,0.0013822115384615,LOW,normal
2025-09,Ananthapur,50,18,68,1685.0,1516.0,3201.0,49920.0,0.0013621794871794,LOW,normal
2025-10,Ananthapur,42,15,57,5552.0,2105.0,7657.0,49920.0,0.0011418269230769,LOW,festival
2025-11,Ananthapur,40,14,54,3738.0,2396.0,6134.0,49920.0,0.0010817307692307,LOW,festival
2025-12,Ananthapur,54,19,73,3475.0,3053.0,6528.0,49920.0,0.0014623397435897,LOW,normal
2025-01,Ananthapuramu,57,20,77,,,,93600.0,0.0008226495726495,LOW,scheme
2025-02,Ananthapuramu,110,38,148,,,,93600.0,0.0015811965811965,LOW,normal
2025-03,Ananthapuramu,102,36,138,14063.0,2087.0,16150.0,93600.0,0.0014743589743589,LOW,exam
2025-04,Ananthapuramu,48,17,65,21835.0,1945.0,23780.0,93600.0,0.0006944444444444,LOW,exam
2025-05,Ananthapuramu,81,28,109,16807.0,2592.0,19399.0,93600.0,0.0011645299145299,LOW,normal
2025-06,Ananthapuramu,72,25,97,13860.0,2868.0,16728.0,93600.0,0.0010363247863247,LOW,normal
2025-07,Ananthapuramu,40,14,54,3740.0,2292.0,6032.0,93600.0,0.000576923076923,LOW,normal
2025-08,Ananthapuramu,89,31,120,,,,93600.0,0.0012820512820512,LOW,normal
2025-09,Ananthapuramu,57,20,77,2517.0,1352.0,3869.0,93600.0,0.0008226495726495,LOW,normal
2025-10,Ananthapuramu,73,26,99,7446.0,1540.0,8986.0,93600.0,0.0010576923076923,LOW,festival
2025-11,Ananthapuramu,68,24,92,5257.0,1819.0,7076.0,93600.0,0.0009829059829059,LOW,festival
2025-12,Ananthapuramu,77,27,104,5008.0,2574.0,7582.0,93600.0,0.0011111111111111,LOW,normal
2025-01,Anantnag,89,31,120,,,,0.0,inf,HIGH,scheme
2025-01,Anantnag,89,31,120,,,,58240.0,0.0020604395604395,LOW,scheme
2025-02,Anantnag,132,46,178,,,,0.0,inf,HIGH,normal
2025-02,Anantnag,132,46,178,,,,58240.0,0.0030563186813186,LOW,normal
2025-03,Anantnag,23,8,31,2053.0,3228.0,5281.0,0.0,inf,HIGH,exam
2025-03,Anantnag,23,8,31,2053.0,3228.0,5281.0,58240.0,0.0005322802197802,LOW,exam
2025-04,Anantnag,35,12,47,2036.0,2874.0,4910.0,0.0,inf,HIGH,exam
2025-04,Anantnag,35,12,47,2036.0,2874.0,4910.0,58240.0,0.0008070054945054,LOW,exam
2025-05,Anantnag,76,27,103,2647.0,2361.0,5008.0,0.0,inf,HIGH,normal
2025-05,Anantnag,76,27,103,2647.0,2361.0,5008.0,58240.0,0.0017685439560439,LOW,normal
2025-06,Anantnag,49,17,66,2254.0,2342.0,4596.0,0.0,inf,HIGH,normal
2025-06,Anantnag,49,17,66,2254.0,2342.0,4596.0,58240.0,0.0011332417582417,LOW,normal
2025-07,Anantnag,35,12,47,2813.0,3012.0,5825.0,0.0,inf,HIGH,normal
2025-07,Anantnag,35,12,47,2813.0,3012.0,5825.0,58240.0,0.0008070054945054,LOW,normal
2025-08,Anantnag,97,34,131,,,,0.0,inf,HIGH,normal
2025-08,Anantnag,97,34,131,,,,58240.0,0.0022493131868131,LOW,normal
2025-09,Anantnag,125,44,169,1368.0,1359.0,2727.0,0.0,inf,HIGH,normal
2025-09,Anantnag,125,44,169,1368.0,1359.0,2727.0,58240.0,0.0029017857142857,LOW,normal
2025-10,Anantnag,1,0,1,1820.0,1172.0,2992.0,0.0,inf,HIGH,festival
2025-10,Anantnag,1,0,1,1820.0,1172.0,2992.0,58240.0,1.717032967032967e-05,LOW,festival
2025-10,Anantnag,119,42,161,1820.0,1172.0,2992.0,0.0,inf,HIGH,festival
2025-10,Anantnag,119,42,161,1820.0,1172.0,2992.0,58240.0,0.002764423076923,LOW,festival
2025-11,Anantnag,103,36,139,2880.0,1672.0,4552.0,0.0,inf,HIGH,festival
2025-11,Anantnag,103,36,139,2880.0,1672.0,4552.0,58240.0,0.0023866758241758,LOW,festival
2025-12,Anantnag,28,10,38,9077.0,2601.0,11678.0,0.0,inf,HIGH,normal
2025-12,Anantnag,28,10,38,9077.0,2601.0,11678.0,58240.0,0.0006524725274725,LOW,normal
2025-01,Andamans,3,1,4,,,,2080.0,0.0019230769230769,LOW,scheme
2025-02,Andamans,1,0,1,,,,2080.0,0.0004807692307692,LOW,normal
2025-04,Andamans,3,1,4,17.0,167.0,184.0,2080.0,0.0019230769230769,LOW,exam
2025-09,Andamans,4,1,5,76.0,241.0,317.0,2080.0,0.0024038461538461,LOW,normal
2025-11,Andamans,3,1,4,48.0,174.0,222.0,2080.0,0.0019230769230769,LOW,festival
2025-12,Andamans,1,0,1,90.0,232.0,322.0,2080.0,0.0004807692307692,LOW,normal
2025-01,Angul,85,30,115,,,,49920.0,0.0023036858974358,LOW,scheme
2025-01,Angul,85,30,115,,,,0.0,inf,HIGH,scheme
2025-02,Angul,106,37,143,,,,49920.0,0.0028645833333333,LOW,normal
2025-02,Angul,106,37,143,,,,0.0,inf,HIGH,normal
2025-03,Angul,110,38,148,2731.0,4882.0,7613.0,49920.0,0.0029647435897435,LOW,exam
2025-03,Angul,110,38,148,2731.0,4882.0,7613.0,0.0,inf,HIGH,exam
2025-04,Angul,64,22,86,2839.0,3957.0,6796.0,49920.0,0.0017227564102564,LOW,exam
2025-04,Angul,64,22,86,2839.0,3957.0,6796.0,0.0,inf,HIGH,exam
2025-05,Angul,67,23,90,3657.0,4400.0,8057.0,49920.0,0.0018028846153846,LOW,normal
2025-05,Angul,67,23,90,3657.0,4400.0,8057.0,0.0,inf,HIGH,normal
2025-06,Angul,107,37,144,4091.0,3767.0,7858.0,49920.0,0.0028846153846153,LOW,normal
2025-06,Angul,107,37,144,4091.0,3767.0,7858.0,0.0,inf,HIGH,normal
2025-07,Angul,30,10,40,3713.0,4297.0,8010.0,49920.0,0.000801282051282,LOW,normal
2025-07,Angul,30,10,40,3713.0,4297.0,8010.0,0.0,inf,HIGH,normal
2025-08,Angul,120,42,162,,,,49920.0,0.0032451923076923,LOW,normal
2025-08,Angul,120,42,162,,,,0.0,inf,HIGH,normal
2025-09,Angul,111,39,150,3856.0,3350.0,7206.0,49920.0,0.0030048076923076,LOW,normal
2025-09,Angul,111,39,150,3856.0,3350.0,7206.0,0.0,inf,HIGH,normal
2025-10,Angul,100,35,135,4375.0,2113.0,6488.0,49920.0,0.0027043269230769,LOW,festival
2025-10,Angul,100,35,135,4375.0,2113.0,6488.0,0.0,inf,HIGH,festival
2025-11,Angul,96,34,130,2955.0,2034.0,4989.0,49920.0,0.0026041666666666,LOW,festival
2025-11,Angul,96,34,130,2955.0,2034.0,4989.0,0.0,inf,HIGH,festival
2025-12,Angul,88,31,119,4086.0,2947.0,7033.0,49920.0,0.0023838141025641,LOW,normal
2025-12,Angul,88,31,119,4086.0,2947.0,7033.0,0.0,inf,HIGH,normal
2025-01,Anjaw,2,1,3,,,,2080.0,0.0014423076923076,LOW,scheme
2025-03,Anjaw,4,1,5,55.0,79.0,134.0,2080.0,0.0024038461538461,LOW,exam
2025-05,Anjaw,3,1,4,89.0,101.0,190.0,2080.0,0.0019230769230769,LOW,normal
2025-06,Anjaw,2,1,3,50.0,58.0,108.0,2080.0,0.0014423076923076,LOW,normal
2025-08,Anjaw,3,1,4,,,,2080.0,0.0019230769230769,LOW,normal
2025-11,Anjaw,2,1,3,184.0,36.0,220.0,2080.0,0.0014423076923076,LOW,festival
2025-12,Anjaw,1,0,1,85.0,38.0,123.0,2080.0,0.0004807692307692,LOW,normal
2025-01,Annamayya,12,4,16,,,,56160.0,0.0002849002849002,LOW,scheme
2025-02,Annamayya,47,16,63,,,,56160.0,0.0011217948717948,LOW,normal
2025-03,Annamayya,20,7,27,235.0,270.0,505.0,56160.0,0.0004807692307692,LOW,exam
2025-04,Annamayya,22,8,30,760.0,371.0,1131.0,56160.0,0.000534188034188,LOW,exam
2025-05,Annamayya,41,14,55,1317.0,595.0,1912.0,56160.0,0.0009793447293447,LOW,normal
2025-06,Annamayya,21,7,28,903.0,507.0,1410.0,56160.0,0.0004985754985754,LOW,normal
2025-07,Annamayya,12,4,16,361.0,491.0,852.0,56160.0,0.0002849002849002,LOW,normal
2025-08,Annamayya,27,9,36,,,,56160.0,0.0006410256410256,LOW,normal
2025-09,Annamayya,29,10,39,191.0,385.0,576.0,56160.0,0.0006944444444444,LOW,normal
2025-10,Annamayya,34,12,46,634.0,326.0,960.0,56160.0,0.0008190883190883,LOW,festival
2025-11,Annamayya,21,7,28,655.0,372.0,1027.0,56160.0,0.0004985754985754,LOW,festival
2025-12,Annamayya,30,10,40,734.0,605.0,1339.0,56160.0,0.0007122507122507,LOW,normal
2025-01,Anugul,14,5,19,,,,2080.0,0.0091346153846153,LOW,scheme
2025-01,Anugul,14,5,19,,,,0.0,inf,HIGH,scheme
2025-01,Anugul,2,1,3,,,,2080.0,0.0014423076923076,LOW,scheme
2025-01,Anugul,2,1,3,,,,0.0,inf,HIGH,scheme
2025-02,Anugul,9,3,12,,,,2080.0,0.0057692307692307,LOW,normal
2025-02,Anugul,9,3,12,,,,0.0,inf,HIGH,normal
2025-02,Anugul,3,1,4,,,,2080.0,0.0019230769230769,LOW,normal
2025-02,Anugul,3,1,4,,,,0.0,inf,HIGH,normal
2025-03,Anugul,5,2,7,39.0,106.0,145.0,2080.0,0.0033653846153846,LOW,exam
2025-03,Anugul,5,2,7,39.0,106.0,145.0,0.0,inf,HIGH,exam
2025-04,Anugul,2,1,3,13.0,35.0,48.0,2080.0,0.0014423076923076,LOW,exam
2025-04,Anugul,2,1,3,13.0,35.0,48.0,0.0,inf,HIGH,exam
2025-05,Anugul,5,2,7,10.0,57.0,67.0,2080.0,0.0033653846153846,LOW,normal
2025-05,Anugul,5,2,7,10.0,57.0,67.0,0.0,inf,HIGH,normal
2025-06,Anugul,7,2,9,12.0,61.0,73.0,2080.0,0.004326923076923,LOW,normal
2025-06,Anugul,7,2,9,12.0,61.0,73.0,0.0,inf,HIGH,normal
2025-07,Anugul,3,1,4,35.0,105.0,140.0,2080.0,0.0019230769230769,LOW,normal
2025-07,Anugul,3,1,4,35.0,105.0,140.0,0.0,inf,HIGH,normal
2025-08,Anugul,5,2,7,,,,2080.0,0.0033653846153846,LOW,normal
2025-08,Anugul,5,2,7,,,,0.0,inf,HIGH,normal
2025-08,Anugul,2,1,3,,,,2080.0,0.0014423076923076,LOW,normal
2025-08,Anugul,2,1,3,,,,0.0,inf,HIGH,normal
2025-09,Anugul,7,2,9,98.0,304.0,402.0,2080.0,0.004326923076923,LOW,normal
2025-09,Anugul,7,2,9,98.0,304.0,402.0,0.0,inf,HIGH,normal
2025-09,Anugul,1,0,1,98.0,304.0,402.0,2080.0,0.0004807692307692,LOW,normal
2025-09,Anugul,1,0,1,98.0,304.0,402.0,0.0,inf,HIGH,normal
2025-10,Anugul,5,2,7,68.0,213.0,281.0,2080.0,0.0033653846153846,LOW,festival
2025-10,Anugul,5,2,7,68.0,213.0,281.0,0.0,inf,HIGH,festival
2025-10,Anugul,2,1,3,68.0,213.0,281.0,2080.0,0.0014423076923076,LOW,festival
2025-10,Anugul,2,1,3,68.0,213.0,281.0,0.0,inf,HIGH,festival
2025-11,Anugul,2,1,3,55.0,245.0,300.0,2080.0,0.0014423076923076,LOW,festival
2025-11,Anugul,2,1,3,55.0,245.0,300.0,0.0,inf,HIGH,festival
2025-12,Anugul,8,3,11,84.0,320.0,404.0,2080.0,0.0052884615384615,LOW,normal
2025-12,Anugul,8,3,11,84.0,320.0,404.0,0.0,inf,HIGH,normal
2025-12,Anugul,4,1,5,84.0,320.0,404.0,2080.0,0.0024038461538461,LOW,normal
2025-12,Anugul,4,1,5,84.0,320.0,404.0,0.0,inf,HIGH,normal
2025-01,Anuppur,26,9,35,,,,43680.0,0.000801282051282,LOW,scheme
2025-02,Anuppur,182,64,246,,,,43680.0,0.0056318681318681,LOW,normal
2025-03,Anuppur,61,21,82,2298.0,5334.0,7632.0,43680.0,0.0018772893772893,LOW,exam
2025-04,Anuppur,30,10,40,6943.0,5528.0,12471.0,43680.0,0.0009157509157509,LOW,exam
2025-05,Anuppur,84,29,113,5999.0,5131.0,11130.0,43680.0,0.0025869963369963,LOW,normal
2025-06,Anuppur,71,25,96,4668.0,5297.0,9965.0,43680.0,0.0021978021978021,LOW,normal
2025-07,Anuppur,59,21,80,5326.0,6621.0,11947.0,43680.0,0.0018315018315018,LOW,normal
2025-08,Anuppur,131,46,177,,,,43680.0,0.0040521978021978,LOW,normal
2025-09,Anuppur,113,40,153,2029.0,3515.0,5544.0,43680.0,0.0035027472527472,LOW,normal
2025-10,Anuppur,112,39,151,866.0,1296.0,2162.0,43680.0,0.0034569597069597,LOW,festival
2025-11,Anuppur,89,31,120,1156.0,2191.0,3347.0,43680.0,0.0027472527472527,LOW,festival
2025-12,Anuppur,64,22,86,2709.0,4443.0,7152.0,43680.0,0.0019688644688644,LOW,normal
2025-01,Araria,2242,785,3027,,,,257920.0,0.0117361972704714,LOW,scheme
2025-02,Araria,475,166,641,,,,257920.0,0.0024852667493796,LOW,normal
2025-03,Araria,273,96,369,13043.0,13990.0,27033.0,257920.0,0.00143067617866,LOW,exam
2025-04,Araria,172,60,232,17275.0,12820.0,30095.0,257920.0,0.0008995037220843,LOW,exam
2025-05,Araria,378,132,510,8591.0,8598.0,17189.0,257920.0,0.0019773573200992,LOW,normal
2025-06,Araria,390,136,526,6297.0,6897.0,13194.0,257920.0,0.0020393920595533,LOW,normal
2025-07,Araria,157,55,212,7349.0,10180.0,17529.0,257920.0,0.0008219602977667,LOW,normal
2025-08,Araria,410,144,554,,,,257920.0,0.002147952853598,LOW,normal
2025-09,Araria,278,97,375,4620.0,7785.0,12405.0,257920.0,0.0014539392059553,LOW,normal
2025-10,Araria,404,141,545,3500.0,5617.0,9117.0,257920.0,0.002113058312655,LOW,festival
2025-11,Araria,310,108,418,3734.0,6850.0,10584.0,257920.0,0.0016206575682382,LOW,festival
2025-12,Araria,290,102,392,8124.0,10174.0,18298.0,257920.0,0.0015198511166253,LOW,normal
2025-01,Ariyalur,69,24,93,,,,39520.0,0.0023532388663967,LOW,scheme
2025-02,Ariyalur,113,40,153,,,,39520.0,0.0038714574898785,LOW,normal
2025-03,Ariyalur,100,35,135,6118.0,9085.0,15203.0,39520.0,0.003415991902834,LOW,exam
2025-04,Ariyalur,32,11,43,3068.0,5860.0,8928.0,39520.0,0.0010880566801619,LOW,exam
2025-05,Ariyalur,64,22,86,3288.0,5623.0,8911.0,39520.0,0.0021761133603238,LOW,normal
2025-06,Ariyalur,49,17,66,3060.0,7644.0,10704.0,39520.0,0.0016700404858299,LOW,normal
2025-07,Ariyalur,31,11,42,2082.0,7913.0,9995.0,39520.0,0.0010627530364372,LOW,normal
2025-08,Ariyalur,68,24,92,,,,39520.0,0.002327935222672,LOW,normal
2025-09,Ariyalur,74,26,100,2273.0,2131.0,4404.0,39520.0,0.0025303643724696,LOW,normal
2025-10,Ariyalur,66,23,89,1976.0,2383.0,4359.0,39520.0,0.0022520242914979,LOW,festival
2025-11,Ariyalur,72,25,97,4612.0,2761.0,7373.0,39520.0,0.0024544534412955,LOW,festival
2025-12,Ariyalur,42,15,57,4867.0,2729.0,7596.0,39520.0,0.0014423076923076,LOW,normal
2025-01,Arvalli,844,295,1139,,,,12480.0,0.0912660256410256,LOW,scheme
2025-02,Arvalli,55,19,74,,,,12480.0,0.0059294871794871,LOW,normal
2025-03,Arvalli,32,11,43,1595.0,1109.0,2704.0,12480.0,0.0034455128205128,LOW,exam
2025-04,Arvalli,23,8,31,2004.0,1235.0,3239.0,12480.0,0.0024839743589743,LOW,exam
2025-05,Arvalli,8,3,11,2360.0,1242.0,3602.0,12480.0,0.0008814102564102,LOW,normal
2025-06,Arvalli,9,3,12,3028.0,1320.0,4348.0,12480.0,0.0009615384615384,LOW,normal
2025-07,Arvalli,8,3,11,4162.0,2111.0,6273.0,12480.0,0.0008814102564102,LOW,normal
2025-08,Arvalli,65,23,88,,,,12480.0,0.007051282051282,LOW,normal
2025-09,Arvalli,74,26,100,1823.0,1038.0,2861.0,12480.0,0.0080128205128205,LOW,normal
2025-10,Arvalli,42,15,57,294.0,298.0,592.0,12480.0,0.0045673076923076,LOW,festival
2025-11,Arvalli,60,21,81,1041.0,827.0,1868.0,12480.0,0.0064903846153846,LOW,festival
2025-12,Arvalli,55,19,74,2782.0,1400.0,4182.0,12480.0,0.0059294871794871,LOW,normal
